Forest name	Forest size	Steiner nodes	Prizes in forest	Total prizes	UBC degree	UBC degree / forest size
prizes_beta3.25_mu0.010_omega10.0_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.25_mu0.010_omega4.5_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.25_mu0.010_omega5.0_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.25_mu0.010_omega6.5_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.25_mu0.010_omega7.0_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.25_mu0.010_omega7.5_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.25_mu0.015_omega1.0_seed122815_optimalForest.sif	221	10	211	1596	0	0.000000
prizes_beta3.25_mu0.015_omega1.5_seed122815_optimalForest.sif	221	10	211	1596	0	0.000000
prizes_beta3.25_mu0.015_omega2.0_seed122815_optimalForest.sif	221	10	211	1596	0	0.000000
prizes_beta3.25_mu0.015_omega3.0_seed122815_optimalForest.sif	221	10	211	1596	0	0.000000
prizes_beta3.25_mu0.015_omega3.5_seed122815_optimalForest.sif	221	10	211	1596	0	0.000000
prizes_beta3.25_mu0.015_omega4.0_seed122815_optimalForest.sif	221	10	211	1596	0	0.000000
prizes_beta3.25_mu0.015_omega5.0_seed122815_optimalForest.sif	221	10	211	1596	0	0.000000
prizes_beta3.25_mu0.015_omega5.5_seed122815_optimalForest.sif	221	10	211	1596	0	0.000000
prizes_beta3.25_mu0.015_omega6.0_seed122815_optimalForest.sif	221	10	211	1596	0	0.000000
prizes_beta3.25_mu0.015_omega8.0_seed122815_optimalForest.sif	221	10	211	1596	0	0.000000
prizes_beta3.25_mu0.020_omega1.0_seed122815_optimalForest.sif	214	8	206	1596	0	0.000000
prizes_beta3.25_mu0.020_omega1.5_seed122815_optimalForest.sif	214	8	206	1596	0	0.000000
prizes_beta3.25_mu0.020_omega10.0_seed122815_optimalForest.sif	214	8	206	1596	0	0.000000
prizes_beta3.25_mu0.020_omega3.0_seed122815_optimalForest.sif	214	8	206	1596	0	0.000000
prizes_beta3.25_mu0.020_omega3.5_seed122815_optimalForest.sif	214	8	206	1596	0	0.000000
prizes_beta3.25_mu0.020_omega5.0_seed122815_optimalForest.sif	214	8	206	1596	0	0.000000
prizes_beta3.25_mu0.020_omega5.5_seed122815_optimalForest.sif	214	8	206	1596	0	0.000000
prizes_beta3.25_mu0.020_omega6.0_seed122815_optimalForest.sif	214	8	206	1596	0	0.000000
prizes_beta3.25_mu0.020_omega7.5_seed122815_optimalForest.sif	214	8	206	1596	0	0.000000
prizes_beta3.25_mu0.020_omega9.0_seed122815_optimalForest.sif	214	8	206	1596	0	0.000000
prizes_beta3.25_mu0.025_omega1.0_seed122815_optimalForest.sif	208	7	201	1596	0	0.000000
prizes_beta3.25_mu0.025_omega2.0_seed122815_optimalForest.sif	208	7	201	1596	0	0.000000
prizes_beta3.25_mu0.025_omega3.0_seed122815_optimalForest.sif	208	7	201	1596	0	0.000000
prizes_beta3.25_mu0.025_omega4.0_seed122815_optimalForest.sif	208	7	201	1596	0	0.000000
prizes_beta3.25_mu0.025_omega5.5_seed122815_optimalForest.sif	208	7	201	1596	0	0.000000
prizes_beta3.25_mu0.025_omega6.5_seed122815_optimalForest.sif	208	7	201	1596	0	0.000000
prizes_beta3.25_mu0.025_omega8.0_seed122815_optimalForest.sif	208	7	201	1596	0	0.000000
prizes_beta3.25_mu0.025_omega9.5_seed122815_optimalForest.sif	208	7	201	1596	0	0.000000
prizes_beta3.25_mu0.030_omega1.0_seed122815_optimalForest.sif	198	7	191	1596	0	0.000000
prizes_beta3.25_mu0.030_omega7.5_seed122815_optimalForest.sif	198	7	191	1596	0	0.000000
prizes_beta3.25_mu0.030_omega8.0_seed122815_optimalForest.sif	198	7	191	1596	0	0.000000
prizes_beta3.25_mu0.030_omega8.5_seed122815_optimalForest.sif	198	7	191	1596	0	0.000000
prizes_beta3.25_mu0.030_omega9.0_seed122815_optimalForest.sif	198	7	191	1596	0	0.000000
prizes_beta3.25_mu0.030_omega9.5_seed122815_optimalForest.sif	198	7	191	1596	0	0.000000
prizes_beta3.25_mu0.035_omega1.0_seed122815_optimalForest.sif	190	7	183	1596	0	0.000000
prizes_beta3.25_mu0.035_omega1.5_seed122815_optimalForest.sif	190	7	183	1596	0	0.000000
prizes_beta3.25_mu0.035_omega10.0_seed122815_optimalForest.sif	190	7	183	1596	0	0.000000
prizes_beta3.25_mu0.035_omega2.5_seed122815_optimalForest.sif	190	7	183	1596	0	0.000000
prizes_beta3.25_mu0.035_omega3.0_seed122815_optimalForest.sif	190	7	183	1596	0	0.000000
prizes_beta3.25_mu0.035_omega3.5_seed122815_optimalForest.sif	190	7	183	1596	0	0.000000
prizes_beta3.25_mu0.035_omega4.0_seed122815_optimalForest.sif	190	7	183	1596	0	0.000000
prizes_beta3.25_mu0.035_omega5.0_seed122815_optimalForest.sif	190	7	183	1596	0	0.000000
prizes_beta3.25_mu0.035_omega7.0_seed122815_optimalForest.sif	190	7	183	1596	0	0.000000
prizes_beta3.25_mu0.035_omega8.0_seed122815_optimalForest.sif	190	7	183	1596	0	0.000000
prizes_beta3.25_mu0.040_omega10.0_seed122815_optimalForest.sif	185	6	179	1596	0	0.000000
prizes_beta3.25_mu0.040_omega2.0_seed122815_optimalForest.sif	185	6	179	1596	0	0.000000
prizes_beta3.25_mu0.040_omega4.0_seed122815_optimalForest.sif	185	6	179	1596	0	0.000000
prizes_beta3.25_mu0.040_omega5.5_seed122815_optimalForest.sif	185	6	179	1596	0	0.000000
prizes_beta3.25_mu0.040_omega7.5_seed122815_optimalForest.sif	185	6	179	1596	0	0.000000
prizes_beta3.25_mu0.040_omega8.5_seed122815_optimalForest.sif	186	7	179	1596	0	0.000000
prizes_beta3.25_mu0.040_omega9.5_seed122815_optimalForest.sif	185	6	179	1596	0	0.000000
prizes_beta3.25_mu0.045_omega1.0_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.045_omega2.0_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.045_omega3.0_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.045_omega3.5_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.045_omega4.0_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.045_omega4.5_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.045_omega5.0_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.045_omega5.5_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.045_omega6.0_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.045_omega7.0_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.045_omega7.5_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.045_omega8.0_seed122815_optimalForest.sif	181	6	175	1596	0	0.000000
prizes_beta3.25_mu0.050_omega10.0_seed122815_optimalForest.sif	178	6	172	1596	0	0.000000
prizes_beta3.25_mu0.050_omega2.5_seed122815_optimalForest.sif	178	6	172	1596	0	0.000000
prizes_beta3.25_mu0.050_omega3.5_seed122815_optimalForest.sif	178	6	172	1596	0	0.000000
prizes_beta3.25_mu0.050_omega4.0_seed122815_optimalForest.sif	179	7	172	1596	0	0.000000
prizes_beta3.25_mu0.050_omega5.0_seed122815_optimalForest.sif	178	6	172	1596	0	0.000000
prizes_beta3.25_mu0.050_omega5.5_seed122815_optimalForest.sif	178	6	172	1596	0	0.000000
prizes_beta3.25_mu0.050_omega6.0_seed122815_optimalForest.sif	178	6	172	1596	0	0.000000
prizes_beta3.25_mu0.050_omega6.5_seed122815_optimalForest.sif	178	6	172	1596	0	0.000000
prizes_beta3.25_mu0.050_omega8.5_seed122815_optimalForest.sif	178	6	172	1596	0	0.000000
prizes_beta3.25_mu0.055_omega1.0_seed122815_optimalForest.sif	168	4	164	1596	0	0.000000
prizes_beta3.25_mu0.055_omega1.5_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.055_omega4.0_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.055_omega4.5_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.055_omega6.0_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.055_omega7.5_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.060_omega2.5_seed122815_optimalForest.sif	171	6	165	1596	0	0.000000
prizes_beta3.25_mu0.060_omega3.5_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.060_omega4.0_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.060_omega4.5_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.060_omega5.5_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.060_omega6.0_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.060_omega6.5_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.060_omega9.5_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.25_mu0.065_omega2.0_seed122815_optimalForest.sif	165	5	160	1596	0	0.000000
prizes_beta3.25_mu0.065_omega3.0_seed122815_optimalForest.sif	165	5	160	1596	0	0.000000
prizes_beta3.25_mu0.065_omega3.5_seed122815_optimalForest.sif	165	5	160	1596	0	0.000000
prizes_beta3.25_mu0.065_omega6.5_seed122815_optimalForest.sif	165	5	160	1596	0	0.000000
prizes_beta3.25_mu0.065_omega7.0_seed122815_optimalForest.sif	165	5	160	1596	0	0.000000
prizes_beta3.25_mu0.065_omega7.5_seed122815_optimalForest.sif	165	5	160	1596	0	0.000000
prizes_beta3.25_mu0.065_omega8.0_seed122815_optimalForest.sif	165	5	160	1596	0	0.000000
prizes_beta3.25_mu0.065_omega9.5_seed122815_optimalForest.sif	165	5	160	1596	0	0.000000
prizes_beta3.25_mu0.070_omega1.0_seed122815_optimalForest.sif	162	4	158	1596	0	0.000000
prizes_beta3.25_mu0.070_omega2.0_seed122815_optimalForest.sif	162	5	157	1596	0	0.000000
prizes_beta3.25_mu0.070_omega2.5_seed122815_optimalForest.sif	162	5	157	1596	0	0.000000
prizes_beta3.25_mu0.070_omega4.0_seed122815_optimalForest.sif	162	5	157	1596	0	0.000000
prizes_beta3.25_mu0.070_omega5.0_seed122815_optimalForest.sif	162	5	157	1596	0	0.000000
prizes_beta3.25_mu0.070_omega6.5_seed122815_optimalForest.sif	162	5	157	1596	0	0.000000
prizes_beta3.25_mu0.070_omega7.5_seed122815_optimalForest.sif	162	5	157	1596	0	0.000000
prizes_beta3.25_mu0.070_omega8.0_seed122815_optimalForest.sif	162	5	157	1596	0	0.000000
prizes_beta3.25_mu0.070_omega9.0_seed122815_optimalForest.sif	162	5	157	1596	0	0.000000
prizes_beta3.25_mu0.075_omega1.0_seed122815_optimalForest.sif	162	4	158	1596	0	0.000000
prizes_beta3.25_mu0.075_omega10.0_seed122815_optimalForest.sif	160	4	156	1596	0	0.000000
prizes_beta3.25_mu0.075_omega2.0_seed122815_optimalForest.sif	160	4	156	1596	0	0.000000
prizes_beta3.25_mu0.075_omega5.5_seed122815_optimalForest.sif	160	4	156	1596	0	0.000000
prizes_beta3.25_mu0.075_omega7.0_seed122815_optimalForest.sif	160	4	156	1596	0	0.000000
prizes_beta3.25_mu0.075_omega8.0_seed122815_optimalForest.sif	160	4	156	1596	0	0.000000
prizes_beta3.25_mu0.075_omega8.5_seed122815_optimalForest.sif	160	4	156	1596	0	0.000000
prizes_beta3.25_mu0.075_omega9.0_seed122815_optimalForest.sif	160	4	156	1596	0	0.000000
prizes_beta3.25_mu0.080_omega1.0_seed122815_optimalForest.sif	158	4	154	1596	0	0.000000
prizes_beta3.25_mu0.080_omega10.0_seed122815_optimalForest.sif	156	4	152	1596	0	0.000000
prizes_beta3.25_mu0.080_omega2.5_seed122815_optimalForest.sif	156	4	152	1596	0	0.000000
prizes_beta3.25_mu0.080_omega3.0_seed122815_optimalForest.sif	156	4	152	1596	0	0.000000
prizes_beta3.25_mu0.080_omega3.5_seed122815_optimalForest.sif	156	4	152	1596	0	0.000000
prizes_beta3.25_mu0.080_omega4.0_seed122815_optimalForest.sif	156	4	152	1596	0	0.000000
prizes_beta3.25_mu0.080_omega4.5_seed122815_optimalForest.sif	156	4	152	1596	0	0.000000
prizes_beta3.25_mu0.080_omega7.0_seed122815_optimalForest.sif	156	4	152	1596	0	0.000000
prizes_beta3.25_mu0.080_omega8.5_seed122815_optimalForest.sif	156	4	152	1596	0	0.000000
prizes_beta3.25_mu0.085_omega6.0_seed122815_optimalForest.sif	155	4	151	1596	0	0.000000
prizes_beta3.25_mu0.090_omega1.5_seed122815_optimalForest.sif	146	4	142	1596	0	0.000000
prizes_beta3.25_mu0.090_omega4.5_seed122815_optimalForest.sif	144	4	140	1596	0	0.000000
prizes_beta3.25_mu0.090_omega5.5_seed122815_optimalForest.sif	144	4	140	1596	0	0.000000
prizes_beta3.25_mu0.090_omega6.5_seed122815_optimalForest.sif	144	4	140	1596	0	0.000000
prizes_beta3.25_mu0.090_omega8.5_seed122815_optimalForest.sif	144	4	140	1596	0	0.000000
prizes_beta3.25_mu0.095_omega1.0_seed122815_optimalForest.sif	141	4	137	1596	0	0.000000
prizes_beta3.25_mu0.095_omega3.5_seed122815_optimalForest.sif	139	4	135	1596	0	0.000000
prizes_beta3.25_mu0.095_omega4.5_seed122815_optimalForest.sif	139	4	135	1596	0	0.000000
prizes_beta3.25_mu0.100_omega0.5_seed122815_optimalForest.sif	124	3	121	1596	0	0.000000
prizes_beta3.25_mu0.100_omega1.0_seed122815_optimalForest.sif	124	3	121	1596	0	0.000000
prizes_beta3.25_mu0.100_omega1.5_seed122815_optimalForest.sif	124	3	121	1596	0	0.000000
prizes_beta3.25_mu0.100_omega10.0_seed122815_optimalForest.sif	120	3	117	1596	0	0.000000
prizes_beta3.25_mu0.100_omega2.0_seed122815_optimalForest.sif	122	3	119	1596	0	0.000000
prizes_beta3.25_mu0.100_omega2.5_seed122815_optimalForest.sif	122	3	119	1596	0	0.000000
prizes_beta3.25_mu0.100_omega3.0_seed122815_optimalForest.sif	122	3	119	1596	0	0.000000
prizes_beta3.25_mu0.100_omega3.5_seed122815_optimalForest.sif	120	3	117	1596	0	0.000000
prizes_beta3.25_mu0.100_omega4.0_seed122815_optimalForest.sif	120	3	117	1596	0	0.000000
prizes_beta3.25_mu0.100_omega4.5_seed122815_optimalForest.sif	120	3	117	1596	0	0.000000
prizes_beta3.25_mu0.100_omega5.0_seed122815_optimalForest.sif	122	3	119	1596	0	0.000000
prizes_beta3.25_mu0.100_omega5.5_seed122815_optimalForest.sif	122	3	119	1596	0	0.000000
prizes_beta3.25_mu0.100_omega6.0_seed122815_optimalForest.sif	120	3	117	1596	0	0.000000
prizes_beta3.25_mu0.100_omega6.5_seed122815_optimalForest.sif	120	3	117	1596	0	0.000000
prizes_beta3.25_mu0.100_omega7.0_seed122815_optimalForest.sif	122	3	119	1596	0	0.000000
prizes_beta3.25_mu0.100_omega7.5_seed122815_optimalForest.sif	120	3	117	1596	0	0.000000
prizes_beta3.25_mu0.100_omega8.0_seed122815_optimalForest.sif	122	3	119	1596	0	0.000000
prizes_beta3.25_mu0.100_omega8.5_seed122815_optimalForest.sif	120	3	117	1596	0	0.000000
prizes_beta3.25_mu0.100_omega9.0_seed122815_optimalForest.sif	122	3	119	1596	0	0.000000
prizes_beta3.25_mu0.100_omega9.5_seed122815_optimalForest.sif	120	3	117	1596	0	0.000000
prizes_beta3.50_mu0.000_omega2.0_seed122815_optimalForest.sif	246	13	233	1596	0	0.000000
prizes_beta3.50_mu0.000_omega3.0_seed122815_optimalForest.sif	246	13	233	1596	0	0.000000
prizes_beta3.50_mu0.000_omega4.0_seed122815_optimalForest.sif	246	13	233	1596	0	0.000000
prizes_beta3.50_mu0.000_omega5.0_seed122815_optimalForest.sif	246	13	233	1596	0	0.000000
prizes_beta3.50_mu0.000_omega5.5_seed122815_optimalForest.sif	246	13	233	1596	0	0.000000
prizes_beta3.50_mu0.000_omega6.5_seed122815_optimalForest.sif	246	13	233	1596	0	0.000000
prizes_beta3.50_mu0.000_omega7.0_seed122815_optimalForest.sif	246	13	233	1596	0	0.000000
prizes_beta3.50_mu0.000_omega7.5_seed122815_optimalForest.sif	246	13	233	1596	0	0.000000
prizes_beta3.50_mu0.000_omega8.0_seed122815_optimalForest.sif	246	13	233	1596	0	0.000000
prizes_beta3.50_mu0.000_omega9.5_seed122815_optimalForest.sif	246	13	233	1596	0	0.000000
prizes_beta3.50_mu0.005_omega10.0_seed122815_optimalForest.sif	237	10	227	1596	0	0.000000
prizes_beta3.50_mu0.005_omega3.5_seed122815_optimalForest.sif	237	10	227	1596	0	0.000000
prizes_beta3.50_mu0.005_omega5.0_seed122815_optimalForest.sif	237	10	227	1596	0	0.000000
prizes_beta3.50_mu0.005_omega5.5_seed122815_optimalForest.sif	237	10	227	1596	0	0.000000
prizes_beta3.50_mu0.005_omega6.0_seed122815_optimalForest.sif	237	10	227	1596	0	0.000000
prizes_beta3.50_mu0.005_omega7.0_seed122815_optimalForest.sif	237	10	227	1596	0	0.000000
prizes_beta3.50_mu0.005_omega8.0_seed122815_optimalForest.sif	237	10	227	1596	0	0.000000
prizes_beta3.50_mu0.005_omega8.5_seed122815_optimalForest.sif	237	10	227	1596	0	0.000000
prizes_beta3.50_mu0.005_omega9.0_seed122815_optimalForest.sif	237	10	227	1596	0	0.000000
prizes_beta3.50_mu0.010_omega1.0_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.010_omega10.0_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.010_omega5.0_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.010_omega7.0_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.010_omega8.0_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.010_omega8.5_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.010_omega9.0_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.010_omega9.5_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.015_omega1.5_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.015_omega3.5_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.015_omega7.0_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.015_omega7.5_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.015_omega8.5_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.015_omega9.5_seed122815_optimalForest.sif	225	9	216	1596	0	0.000000
prizes_beta3.50_mu0.020_omega1.0_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.020_omega1.5_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.020_omega10.0_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.020_omega3.0_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.020_omega4.0_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.020_omega4.5_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.020_omega5.0_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.020_omega6.5_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.020_omega7.5_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.020_omega8.5_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.020_omega9.0_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.020_omega9.5_seed122815_optimalForest.sif	222	10	212	1596	0	0.000000
prizes_beta3.50_mu0.025_omega1.0_seed122815_optimalForest.sif	217	8	209	1596	0	0.000000
prizes_beta3.50_mu0.025_omega1.5_seed122815_optimalForest.sif	217	8	209	1596	0	0.000000
prizes_beta3.50_mu0.025_omega10.0_seed122815_optimalForest.sif	217	8	209	1596	0	0.000000
prizes_beta3.50_mu0.025_omega3.5_seed122815_optimalForest.sif	217	8	209	1596	0	0.000000
prizes_beta3.50_mu0.025_omega4.0_seed122815_optimalForest.sif	217	8	209	1596	0	0.000000
prizes_beta3.50_mu0.025_omega5.5_seed122815_optimalForest.sif	217	8	209	1596	0	0.000000
prizes_beta3.50_mu0.025_omega6.0_seed122815_optimalForest.sif	217	8	209	1596	0	0.000000
prizes_beta3.50_mu0.025_omega7.0_seed122815_optimalForest.sif	217	8	209	1596	0	0.000000
prizes_beta3.50_mu0.025_omega7.5_seed122815_optimalForest.sif	217	8	209	1596	0	0.000000
prizes_beta3.50_mu0.025_omega9.0_seed122815_optimalForest.sif	217	8	209	1596	0	0.000000
prizes_beta3.50_mu0.030_omega2.5_seed122815_optimalForest.sif	212	7	205	1596	0	0.000000
prizes_beta3.50_mu0.030_omega6.5_seed122815_optimalForest.sif	212	7	205	1596	0	0.000000
prizes_beta3.50_mu0.030_omega7.0_seed122815_optimalForest.sif	212	7	205	1596	0	0.000000
prizes_beta3.50_mu0.035_omega1.0_seed122815_optimalForest.sif	204	7	197	1596	0	0.000000
prizes_beta3.50_mu0.035_omega1.5_seed122815_optimalForest.sif	204	7	197	1596	0	0.000000
prizes_beta3.50_mu0.035_omega3.0_seed122815_optimalForest.sif	204	7	197	1596	0	0.000000
prizes_beta3.50_mu0.035_omega5.0_seed122815_optimalForest.sif	204	7	197	1596	0	0.000000
prizes_beta3.50_mu0.035_omega5.5_seed122815_optimalForest.sif	204	7	197	1596	0	0.000000
prizes_beta3.50_mu0.035_omega6.0_seed122815_optimalForest.sif	204	7	197	1596	0	0.000000
prizes_beta3.50_mu0.035_omega8.0_seed122815_optimalForest.sif	204	7	197	1596	0	0.000000
prizes_beta3.50_mu0.040_omega1.0_seed122815_optimalForest.sif	194	7	187	1596	0	0.000000
prizes_beta3.50_mu0.040_omega2.5_seed122815_optimalForest.sif	194	7	187	1596	0	0.000000
prizes_beta3.50_mu0.040_omega3.5_seed122815_optimalForest.sif	194	7	187	1596	0	0.000000
prizes_beta3.50_mu0.040_omega4.5_seed122815_optimalForest.sif	194	7	187	1596	0	0.000000
prizes_beta3.50_mu0.040_omega5.0_seed122815_optimalForest.sif	194	7	187	1596	0	0.000000
prizes_beta3.50_mu0.040_omega5.5_seed122815_optimalForest.sif	194	7	187	1596	0	0.000000
prizes_beta3.50_mu0.040_omega8.0_seed122815_optimalForest.sif	194	7	187	1596	0	0.000000
prizes_beta3.50_mu0.040_omega8.5_seed122815_optimalForest.sif	195	8	187	1596	0	0.000000
prizes_beta3.50_mu0.040_omega9.5_seed122815_optimalForest.sif	194	7	187	1596	0	0.000000
prizes_beta3.50_mu0.045_omega1.0_seed122815_optimalForest.sif	189	6	183	1596	0	0.000000
prizes_beta3.50_mu0.045_omega1.5_seed122815_optimalForest.sif	189	6	183	1596	0	0.000000
prizes_beta3.50_mu0.045_omega10.0_seed122815_optimalForest.sif	189	6	183	1596	0	0.000000
prizes_beta3.50_mu0.045_omega2.5_seed122815_optimalForest.sif	189	6	183	1596	0	0.000000
prizes_beta3.50_mu0.045_omega3.0_seed122815_optimalForest.sif	189	6	183	1596	0	0.000000
prizes_beta3.50_mu0.045_omega4.0_seed122815_optimalForest.sif	189	6	183	1596	0	0.000000
prizes_beta3.50_mu0.045_omega4.5_seed122815_optimalForest.sif	189	6	183	1596	0	0.000000
prizes_beta3.50_mu0.045_omega5.5_seed122815_optimalForest.sif	189	6	183	1596	0	0.000000
prizes_beta3.50_mu0.050_omega1.0_seed122815_optimalForest.sif	187	6	181	1596	0	0.000000
prizes_beta3.50_mu0.050_omega10.0_seed122815_optimalForest.sif	187	6	181	1596	0	0.000000
prizes_beta3.50_mu0.050_omega2.5_seed122815_optimalForest.sif	187	6	181	1596	0	0.000000
prizes_beta3.50_mu0.050_omega3.0_seed122815_optimalForest.sif	187	6	181	1596	0	0.000000
prizes_beta3.50_mu0.050_omega3.5_seed122815_optimalForest.sif	187	6	181	1596	0	0.000000
prizes_beta3.50_mu0.050_omega4.5_seed122815_optimalForest.sif	187	6	181	1596	0	0.000000
prizes_beta3.50_mu0.050_omega6.0_seed122815_optimalForest.sif	187	6	181	1596	0	0.000000
prizes_beta3.50_mu0.050_omega6.5_seed122815_optimalForest.sif	187	6	181	1596	0	0.000000
prizes_beta3.50_mu0.050_omega7.0_seed122815_optimalForest.sif	187	6	181	1596	0	0.000000
prizes_beta3.50_mu0.050_omega8.0_seed122815_optimalForest.sif	187	6	181	1596	0	0.000000
prizes_beta3.50_mu0.050_omega9.5_seed122815_optimalForest.sif	187	6	181	1596	0	0.000000
prizes_beta3.50_mu0.055_omega3.5_seed122815_optimalForest.sif	183	6	177	1596	0	0.000000
prizes_beta3.50_mu0.055_omega5.0_seed122815_optimalForest.sif	183	6	177	1596	0	0.000000
prizes_beta3.50_mu0.055_omega6.5_seed122815_optimalForest.sif	183	6	177	1596	0	0.000000
prizes_beta3.50_mu0.055_omega7.0_seed122815_optimalForest.sif	183	6	177	1596	0	0.000000
prizes_beta3.50_mu0.055_omega9.5_seed122815_optimalForest.sif	183	6	177	1596	0	0.000000
prizes_beta3.50_mu0.060_omega1.5_seed122815_optimalForest.sif	173	5	168	1596	0	0.000000
prizes_beta3.50_mu0.060_omega10.0_seed122815_optimalForest.sif	173	5	168	1596	0	0.000000
prizes_beta3.50_mu0.060_omega3.0_seed122815_optimalForest.sif	173	5	168	1596	0	0.000000
prizes_beta3.50_mu0.060_omega3.5_seed122815_optimalForest.sif	173	5	168	1596	0	0.000000
prizes_beta3.50_mu0.060_omega7.5_seed122815_optimalForest.sif	173	5	168	1596	0	0.000000
prizes_beta3.50_mu0.060_omega9.5_seed122815_optimalForest.sif	173	5	168	1596	0	0.000000
prizes_beta3.50_mu0.065_omega10.0_seed122815_optimalForest.sif	171	5	166	1596	0	0.000000
prizes_beta3.50_mu0.065_omega2.0_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.50_mu0.065_omega4.0_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.50_mu0.065_omega5.0_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.50_mu0.065_omega6.0_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.50_mu0.065_omega7.5_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.50_mu0.065_omega9.5_seed122815_optimalForest.sif	170	5	165	1596	0	0.000000
prizes_beta3.50_mu0.070_omega2.0_seed122815_optimalForest.sif	168	5	163	1596	0	0.000000
prizes_beta3.50_mu0.070_omega4.0_seed122815_optimalForest.sif	168	5	163	1596	0	0.000000
