Forest name	Forest size	Steiner nodes	Prizes in forest	Total prizes	UBC degree	UBC degree / forest size
prizes_beta8.25_mu0.000_omega5.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.25_mu0.015_omega2.5_seed122815_optimalForest.sif	650	18	632	1596	0	0.000000
prizes_beta8.00_mu0.055_omega8.0_seed122815_optimalForest.sif	634	16	618	1596	0	0.000000
prizes_beta8.25_mu0.060_omega2.0_seed122815_optimalForest.sif	633	16	617	1596	0	0.000000
prizes_beta8.25_mu0.025_omega1.5_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta8.25_mu0.010_omega8.5_seed122815_optimalForest.sif	650	18	632	1596	0	0.000000
prizes_beta8.25_mu0.010_omega4.0_seed122815_optimalForest.sif	650	18	632	1596	0	0.000000
prizes_beta8.25_mu0.015_omega1.0_seed122815_optimalForest.sif	650	18	632	1596	0	0.000000
prizes_beta8.25_mu0.065_omega10.0_seed122815_optimalForest.sif	630	16	614	1596	0	0.000000
prizes_beta8.25_mu0.020_omega6.0_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta8.25_mu0.030_omega8.5_seed122815_optimalForest.sif	644	17	627	1596	0	0.000000
prizes_beta8.25_mu0.030_omega4.5_seed122815_optimalForest.sif	644	17	627	1596	0	0.000000
prizes_beta8.25_mu0.075_omega10.0_seed122815_optimalForest.sif	618	14	604	1596	0	0.000000
prizes_beta8.25_mu0.030_omega7.0_seed122815_optimalForest.sif	644	17	627	1596	0	0.000000
prizes_beta8.25_mu0.050_omega1.5_seed122815_optimalForest.sif	636	16	620	1596	0	0.000000
prizes_beta8.50_mu0.000_omega0.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.50_mu0.000_omega2.0_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.25_mu0.100_omega1.0_seed122815_optimalForest.sif	604	13	591	1596	0	0.000000
prizes_beta8.50_mu0.000_omega1.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.25_mu0.075_omega7.5_seed122815_optimalForest.sif	618	14	604	1596	0	0.000000
prizes_beta8.25_mu0.060_omega5.0_seed122815_optimalForest.sif	633	16	617	1596	0	0.000000
prizes_beta8.25_mu0.095_omega1.0_seed122815_optimalForest.sif	606	13	593	1596	0	0.000000
prizes_beta8.25_mu0.095_omega2.0_seed122815_optimalForest.sif	606	13	593	1596	0	0.000000
prizes_beta8.25_mu0.095_omega2.5_seed122815_optimalForest.sif	606	13	593	1596	0	0.000000
prizes_beta8.50_mu0.015_omega6.0_seed122815_optimalForest.sif	650	18	632	1596	0	0.000000
prizes_beta8.50_mu0.005_omega6.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.25_mu0.015_omega5.0_seed122815_optimalForest.sif	650	18	632	1596	0	0.000000
prizes_beta8.25_mu0.075_omega6.0_seed122815_optimalForest.sif	618	14	604	1596	0	0.000000
prizes_beta8.25_mu0.070_omega7.0_seed122815_optimalForest.sif	619	14	605	1596	0	0.000000
prizes_beta8.25_mu0.085_omega2.5_seed122815_optimalForest.sif	613	13	600	1596	0	0.000000
prizes_beta8.25_mu0.070_omega9.5_seed122815_optimalForest.sif	619	14	605	1596	0	0.000000
prizes_beta8.50_mu0.020_omega4.0_seed122815_optimalForest.sif	649	18	631	1596	0	0.000000
prizes_beta8.25_mu0.085_omega5.5_seed122815_optimalForest.sif	613	13	600	1596	0	0.000000
prizes_beta8.50_mu0.020_omega3.5_seed122815_optimalForest.sif	649	18	631	1596	0	0.000000
prizes_beta8.25_mu0.095_omega8.0_seed122815_optimalForest.sif	606	13	593	1596	0	0.000000
prizes_beta8.25_mu0.040_omega9.5_seed122815_optimalForest.sif	639	17	622	1596	0	0.000000
prizes_beta8.25_mu0.095_omega8.5_seed122815_optimalForest.sif	606	13	593	1596	0	0.000000
prizes_beta8.25_mu0.090_omega5.0_seed122815_optimalForest.sif	610	13	597	1596	0	0.000000
prizes_beta8.25_mu0.085_omega8.5_seed122815_optimalForest.sif	613	13	600	1596	0	0.000000
prizes_beta8.25_mu0.090_omega9.5_seed122815_optimalForest.sif	610	13	597	1596	0	0.000000
prizes_beta8.25_mu0.100_omega5.0_seed122815_optimalForest.sif	604	13	591	1596	0	0.000000
prizes_beta8.25_mu0.100_omega4.0_seed122815_optimalForest.sif	604	13	591	1596	0	0.000000
prizes_beta8.25_mu0.100_omega6.5_seed122815_optimalForest.sif	604	13	591	1596	0	0.000000
prizes_beta8.25_mu0.095_omega6.5_seed122815_optimalForest.sif	606	13	593	1596	0	0.000000
prizes_beta8.25_mu0.100_omega3.0_seed122815_optimalForest.sif	604	13	591	1596	0	0.000000
prizes_beta8.25_mu0.035_omega9.0_seed122815_optimalForest.sif	641	17	624	1596	0	0.000000
prizes_beta8.50_mu0.040_omega2.5_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta8.50_mu0.005_omega0.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.50_mu0.005_omega7.0_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.50_mu0.010_omega3.5_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.50_mu0.035_omega2.0_seed122815_optimalForest.sif	643	17	626	1596	0	0.000000
prizes_beta8.50_mu0.010_omega6.5_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.50_mu0.010_omega5.0_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.50_mu0.025_omega8.5_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta8.50_mu0.040_omega6.0_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta8.50_mu0.025_omega7.0_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta8.25_mu0.010_omega1.0_seed122815_optimalForest.sif	650	18	632	1596	0	0.000000
prizes_beta8.50_mu0.050_omega4.0_seed122815_optimalForest.sif	636	16	620	1596	0	0.000000
prizes_beta8.50_mu0.050_omega3.0_seed122815_optimalForest.sif	636	16	620	1596	0	0.000000
prizes_beta8.50_mu0.015_omega9.0_seed122815_optimalForest.sif	650	18	632	1596	0	0.000000
prizes_beta8.50_mu0.015_omega8.0_seed122815_optimalForest.sif	650	18	632	1596	0	0.000000
prizes_beta8.50_mu0.020_omega2.0_seed122815_optimalForest.sif	649	18	631	1596	0	0.000000
prizes_beta8.50_mu0.085_omega5.5_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.50_mu0.070_omega4.0_seed122815_optimalForest.sif	620	14	606	1596	0	0.000000
prizes_beta8.50_mu0.085_omega4.5_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.50_mu0.080_omega2.5_seed122815_optimalForest.sif	618	14	604	1596	0	0.000000
prizes_beta8.50_mu0.060_omega4.0_seed122815_optimalForest.sif	634	16	618	1596	0	0.000000
prizes_beta8.50_mu0.075_omega6.5_seed122815_optimalForest.sif	619	14	605	1596	0	0.000000
prizes_beta8.50_mu0.080_omega0.5_seed122815_optimalForest.sif	618	14	604	1596	0	0.000000
prizes_beta8.50_mu0.045_omega6.5_seed122815_optimalForest.sif	639	17	622	1596	0	0.000000
prizes_beta8.50_mu0.070_omega5.5_seed122815_optimalForest.sif	620	14	606	1596	0	0.000000
prizes_beta8.25_mu0.050_omega7.5_seed122815_optimalForest.sif	636	16	620	1596	0	0.000000
prizes_beta8.25_mu0.065_omega4.0_seed122815_optimalForest.sif	621	14	607	1596	0	0.000000
prizes_beta8.50_mu0.090_omega7.0_seed122815_optimalForest.sif	612	13	599	1596	0	0.000000
prizes_beta8.25_mu0.035_omega3.0_seed122815_optimalForest.sif	641	17	624	1596	0	0.000000
prizes_beta8.25_mu0.085_omega2.0_seed122815_optimalForest.sif	613	13	600	1596	0	0.000000
prizes_beta8.50_mu0.090_omega6.5_seed122815_optimalForest.sif	612	13	599	1596	0	0.000000
prizes_beta8.50_mu0.065_omega6.5_seed122815_optimalForest.sif	632	16	616	1596	0	0.000000
prizes_beta8.75_mu0.000_omega1.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta8.75_mu0.000_omega2.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta8.50_mu0.005_omega3.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.75_mu0.000_omega9.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta8.50_mu0.005_omega7.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.75_mu0.005_omega8.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.75_mu0.005_omega9.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.50_mu0.080_omega5.0_seed122815_optimalForest.sif	618	14	604	1596	0	0.000000
prizes_beta8.50_mu0.085_omega1.0_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.75_mu0.005_omega3.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.50_mu0.020_omega5.5_seed122815_optimalForest.sif	649	18	631	1596	0	0.000000
prizes_beta8.75_mu0.010_omega4.0_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.75_mu0.015_omega4.5_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.50_mu0.085_omega9.0_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.50_mu0.085_omega7.0_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.50_mu0.095_omega1.0_seed122815_optimalForest.sif	610	13	597	1596	0	0.000000
prizes_beta8.75_mu0.005_omega1.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.50_mu0.085_omega4.0_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.75_mu0.015_omega2.0_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.50_mu0.095_omega3.0_seed122815_optimalForest.sif	610	13	597	1596	0	0.000000
prizes_beta8.50_mu0.035_omega4.0_seed122815_optimalForest.sif	643	17	626	1596	0	0.000000
prizes_beta8.75_mu0.020_omega5.0_seed122815_optimalForest.sif	650	18	632	1596	0	0.000000
prizes_beta8.75_mu0.015_omega3.5_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.50_mu0.095_omega7.5_seed122815_optimalForest.sif	610	13	597	1596	0	0.000000
prizes_beta8.75_mu0.040_omega8.0_seed122815_optimalForest.sif	641	17	624	1596	0	0.000000
prizes_beta8.75_mu0.015_omega9.5_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.75_mu0.030_omega1.5_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta8.75_mu0.025_omega7.5_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta8.75_mu0.025_omega8.5_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta8.75_mu0.040_omega7.0_seed122815_optimalForest.sif	641	17	624	1596	0	0.000000
prizes_beta8.75_mu0.040_omega6.5_seed122815_optimalForest.sif	641	17	624	1596	0	0.000000
prizes_beta8.75_mu0.040_omega9.5_seed122815_optimalForest.sif	641	17	624	1596	0	0.000000
prizes_beta8.75_mu0.050_omega4.0_seed122815_optimalForest.sif	638	16	622	1596	0	0.000000
prizes_beta8.75_mu0.050_omega4.5_seed122815_optimalForest.sif	638	16	622	1596	0	0.000000
prizes_beta8.75_mu0.065_omega7.0_seed122815_optimalForest.sif	633	16	617	1596	0	0.000000
prizes_beta8.75_mu0.060_omega1.5_seed122815_optimalForest.sif	635	16	619	1596	0	0.000000
prizes_beta8.75_mu0.065_omega9.5_seed122815_optimalForest.sif	633	16	617	1596	0	0.000000
prizes_beta8.75_mu0.055_omega6.5_seed122815_optimalForest.sif	636	16	620	1596	0	0.000000
prizes_beta8.75_mu0.060_omega7.0_seed122815_optimalForest.sif	635	16	619	1596	0	0.000000
prizes_beta8.75_mu0.040_omega4.0_seed122815_optimalForest.sif	641	17	624	1596	0	0.000000
prizes_beta8.75_mu0.050_omega0.5_seed122815_optimalForest.sif	638	16	622	1596	0	0.000000
prizes_beta8.75_mu0.050_omega3.5_seed122815_optimalForest.sif	638	16	622	1596	0	0.000000
prizes_beta8.75_mu0.025_omega6.5_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta8.75_mu0.040_omega4.5_seed122815_optimalForest.sif	641	17	624	1596	0	0.000000
prizes_beta8.75_mu0.060_omega9.0_seed122815_optimalForest.sif	635	16	619	1596	0	0.000000
prizes_beta8.75_mu0.090_omega8.5_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.75_mu0.000_omega0.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta8.75_mu0.065_omega2.0_seed122815_optimalForest.sif	633	16	617	1596	0	0.000000
prizes_beta8.75_mu0.005_omega7.5_seed122815_optimalForest.sif	654	19	635	1596	0	0.000000
prizes_beta8.75_mu0.040_omega9.0_seed122815_optimalForest.sif	641	17	624	1596	0	0.000000
prizes_beta8.75_mu0.080_omega9.0_seed122815_optimalForest.sif	619	14	605	1596	0	0.000000
prizes_beta8.75_mu0.065_omega2.5_seed122815_optimalForest.sif	633	16	617	1596	0	0.000000
prizes_beta8.75_mu0.100_omega2.0_seed122815_optimalForest.sif	610	13	597	1596	0	0.000000
prizes_beta8.75_mu0.010_omega1.0_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.75_mu0.100_omega5.5_seed122815_optimalForest.sif	610	13	597	1596	0	0.000000
prizes_beta9.00_mu0.000_omega6.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.00_mu0.010_omega2.0_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.75_mu0.000_omega6.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta8.75_mu0.020_omega8.0_seed122815_optimalForest.sif	650	18	632	1596	0	0.000000
prizes_beta8.75_mu0.090_omega4.5_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta9.00_mu0.010_omega9.5_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.75_mu0.100_omega8.5_seed122815_optimalForest.sif	610	13	597	1596	0	0.000000
prizes_beta8.75_mu0.085_omega4.0_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.75_mu0.085_omega3.5_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.75_mu0.085_omega9.0_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta9.00_mu0.010_omega2.5_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta8.75_mu0.090_omega3.5_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.75_mu0.090_omega2.0_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.75_mu0.085_omega7.5_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta8.75_mu0.035_omega10.0_seed122815_optimalForest.sif	644	17	627	1596	0	0.000000
prizes_beta8.75_mu0.100_omega9.0_seed122815_optimalForest.sif	610	13	597	1596	0	0.000000
prizes_beta9.00_mu0.020_omega8.5_seed122815_optimalForest.sif	651	18	633	1596	0	0.000000
prizes_beta8.75_mu0.100_omega6.5_seed122815_optimalForest.sif	610	13	597	1596	0	0.000000
prizes_beta9.00_mu0.025_omega2.0_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta9.00_mu0.000_omega1.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.00_mu0.005_omega6.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.00_mu0.015_omega4.5_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta9.00_mu0.005_omega5.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.00_mu0.000_omega9.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.00_mu0.010_omega4.5_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta9.00_mu0.025_omega1.0_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta9.00_mu0.025_omega3.5_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta9.00_mu0.005_omega1.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.00_mu0.020_omega9.5_seed122815_optimalForest.sif	651	18	633	1596	0	0.000000
prizes_beta9.00_mu0.000_omega10.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.00_mu0.055_omega10.0_seed122815_optimalForest.sif	637	16	621	1596	0	0.000000
prizes_beta9.00_mu0.050_omega9.5_seed122815_optimalForest.sif	638	16	622	1596	0	0.000000
prizes_beta8.75_mu0.055_omega1.0_seed122815_optimalForest.sif	636	16	620	1596	0	0.000000
prizes_beta8.75_mu0.055_omega1.5_seed122815_optimalForest.sif	636	16	620	1596	0	0.000000
prizes_beta9.00_mu0.030_omega7.5_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta8.75_mu0.050_omega10.0_seed122815_optimalForest.sif	638	16	622	1596	0	0.000000
prizes_beta9.00_mu0.025_omega10.0_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta9.00_mu0.025_omega3.0_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta9.00_mu0.065_omega5.0_seed122815_optimalForest.sif	634	16	618	1596	0	0.000000
prizes_beta8.75_mu0.045_omega3.5_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta8.75_mu0.045_omega1.0_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.00_mu0.060_omega6.0_seed122815_optimalForest.sif	635	16	619	1596	0	0.000000
prizes_beta9.00_mu0.035_omega7.0_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta8.75_mu0.095_omega6.5_seed122815_optimalForest.sif	612	13	599	1596	0	0.000000
prizes_beta9.00_mu0.030_omega7.0_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta9.00_mu0.030_omega8.5_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta9.00_mu0.080_omega1.5_seed122815_optimalForest.sif	620	14	606	1596	0	0.000000
prizes_beta9.00_mu0.045_omega0.5_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.00_mu0.040_omega8.0_seed122815_optimalForest.sif	642	17	625	1596	0	0.000000
prizes_beta9.00_mu0.060_omega3.5_seed122815_optimalForest.sif	635	16	619	1596	0	0.000000
prizes_beta9.00_mu0.045_omega5.0_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.00_mu0.100_omega6.5_seed122815_optimalForest.sif	612	13	599	1596	0	0.000000
prizes_beta9.00_mu0.065_omega8.5_seed122815_optimalForest.sif	634	16	618	1596	0	0.000000
prizes_beta9.00_mu0.100_omega5.0_seed122815_optimalForest.sif	612	13	599	1596	0	0.000000
prizes_beta9.00_mu0.070_omega6.5_seed122815_optimalForest.sif	633	16	617	1596	0	0.000000
prizes_beta9.25_mu0.015_omega4.5_seed122815_optimalForest.sif	653	18	635	1596	0	0.000000
prizes_beta9.00_mu0.095_omega9.5_seed122815_optimalForest.sif	613	13	600	1596	0	0.000000
prizes_beta9.00_mu0.090_omega2.0_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta9.00_mu0.090_omega6.0_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta9.25_mu0.035_omega2.5_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta9.25_mu0.015_omega6.0_seed122815_optimalForest.sif	653	18	635	1596	0	0.000000
prizes_beta9.25_mu0.035_omega2.0_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta9.25_mu0.040_omega0.5_seed122815_optimalForest.sif	643	17	626	1596	0	0.000000
prizes_beta9.25_mu0.005_omega5.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.25_mu0.020_omega0.5_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta9.25_mu0.015_omega1.0_seed122815_optimalForest.sif	653	18	635	1596	0	0.000000
prizes_beta9.00_mu0.100_omega7.5_seed122815_optimalForest.sif	612	13	599	1596	0	0.000000
prizes_beta9.00_mu0.095_omega8.5_seed122815_optimalForest.sif	613	13	600	1596	0	0.000000
prizes_beta9.25_mu0.000_omega3.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.25_mu0.035_omega4.0_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta9.25_mu0.005_omega2.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.25_mu0.050_omega1.5_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.25_mu0.000_omega9.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.25_mu0.045_omega6.5_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.25_mu0.005_omega8.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.25_mu0.055_omega10.0_seed122815_optimalForest.sif	638	16	622	1596	0	0.000000
prizes_beta9.25_mu0.045_omega5.5_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.25_mu0.020_omega2.0_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta9.25_mu0.015_omega2.5_seed122815_optimalForest.sif	653	18	635	1596	0	0.000000
prizes_beta9.25_mu0.045_omega9.0_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.25_mu0.055_omega8.0_seed122815_optimalForest.sif	638	16	622	1596	0	0.000000
prizes_beta9.25_mu0.020_omega9.5_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta9.25_mu0.020_omega6.0_seed122815_optimalForest.sif	652	18	634	1596	0	0.000000
prizes_beta9.25_mu0.065_omega6.5_seed122815_optimalForest.sif	635	16	619	1596	0	0.000000
prizes_beta9.25_mu0.045_omega3.5_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.25_mu0.070_omega0.5_seed122815_optimalForest.sif	633	16	617	1596	0	0.000000
prizes_beta9.25_mu0.050_omega4.0_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.25_mu0.005_omega10.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.25_mu0.050_omega1.0_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.25_mu0.030_omega8.5_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta9.25_mu0.060_omega7.5_seed122815_optimalForest.sif	637	16	621	1596	0	0.000000
prizes_beta9.25_mu0.060_omega4.5_seed122815_optimalForest.sif	637	16	621	1596	0	0.000000
prizes_beta9.25_mu0.060_omega4.0_seed122815_optimalForest.sif	637	16	621	1596	0	0.000000
prizes_beta9.25_mu0.050_omega8.5_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.25_mu0.055_omega6.0_seed122815_optimalForest.sif	638	16	622	1596	0	0.000000
prizes_beta9.25_mu0.055_omega5.5_seed122815_optimalForest.sif	638	16	622	1596	0	0.000000
prizes_beta9.00_mu0.040_omega6.5_seed122815_optimalForest.sif	642	17	625	1596	0	0.000000
prizes_beta9.25_mu0.075_omega9.5_seed122815_optimalForest.sif	633	17	616	1596	0	0.000000
prizes_beta9.00_mu0.075_omega7.5_seed122815_optimalForest.sif	623	15	608	1596	0	0.000000
prizes_beta9.25_mu0.050_omega7.0_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta9.25_mu0.070_omega9.0_seed122815_optimalForest.sif	633	16	617	1596	0	0.000000
prizes_beta9.25_mu0.090_omega6.0_seed122815_optimalForest.sif	620	14	606	1596	0	0.000000
prizes_beta9.25_mu0.100_omega1.5_seed122815_optimalForest.sif	613	13	600	1596	0	0.000000
prizes_beta9.25_mu0.080_omega9.0_seed122815_optimalForest.sif	620	14	606	1596	0	0.000000
prizes_beta9.25_mu0.090_omega2.5_seed122815_optimalForest.sif	620	14	606	1596	0	0.000000
prizes_beta9.25_mu0.085_omega6.5_seed122815_optimalForest.sif	620	14	606	1596	0	0.000000
prizes_beta9.25_mu0.100_omega5.0_seed122815_optimalForest.sif	613	13	600	1596	0	0.000000
prizes_beta9.25_mu0.100_omega5.5_seed122815_optimalForest.sif	613	13	600	1596	0	0.000000
prizes_beta9.25_mu0.000_omega1.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.25_mu0.025_omega6.0_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta9.50_mu0.010_omega1.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.25_mu0.040_omega2.5_seed122815_optimalForest.sif	643	17	626	1596	0	0.000000
prizes_beta9.50_mu0.010_omega8.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.50_mu0.015_omega1.0_seed122815_optimalForest.sif	653	18	635	1596	0	0.000000
prizes_beta9.50_mu0.010_omega3.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.50_mu0.010_omega4.0_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.25_mu0.065_omega7.5_seed122815_optimalForest.sif	635	16	619	1596	0	0.000000
prizes_beta9.50_mu0.010_omega7.5_seed122815_optimalForest.sif	655	19	636	1596	0	0.000000
prizes_beta9.50_mu0.025_omega4.0_seed122815_optimalForest.sif	651	18	633	1596	0	0.000000
prizes_beta9.50_mu0.015_omega6.0_seed122815_optimalForest.sif	653	18	635	1596	0	0.000000
prizes_beta9.50_mu0.015_omega3.5_seed122815_optimalForest.sif	653	18	635	1596	0	0.000000
prizes_beta9.50_mu0.020_omega5.5_seed122815_optimalForest.sif	653	18	635	1596	0	0.000000
prizes_beta9.50_mu0.035_omega2.0_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta9.50_mu0.030_omega6.5_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta9.25_mu0.095_omega6.5_seed122815_optimalForest.sif	614	13	601	1596	0	0.000000
prizes_beta9.50_mu0.035_omega1.0_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta9.50_mu0.025_omega6.5_seed122815_optimalForest.sif	651	18	633	1596	0	0.000000
prizes_beta9.50_mu0.030_omega2.0_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta9.50_mu0.030_omega4.5_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta9.50_mu0.040_omega8.5_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta9.50_mu0.040_omega7.5_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta9.50_mu0.040_omega6.0_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
prizes_beta9.50_mu0.030_omega4.0_seed122815_optimalForest.sif	648	18	630	1596	0	0.000000
prizes_beta9.50_mu0.045_omega6.0_seed122815_optimalForest.sif	642	17	625	1596	0	0.000000
prizes_beta9.50_mu0.040_omega5.5_seed122815_optimalForest.sif	645	17	628	1596	0	0.000000
