Forest name	Forest size	Steiner nodes	Prizes in forest	Total prizes	UBC degree	UBC degree / forest size
prizes_beta1.75_mu0.095_omega4.5_seed58_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed590_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed591_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed592_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed593_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed594_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed595_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed596_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed597_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed598_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed599_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed59_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed5_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed600_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed601_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed602_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed603_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed604_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed605_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed606_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed607_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed608_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed609_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed60_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed610_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed611_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed612_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed613_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed614_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed615_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed616_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed617_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed618_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed619_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed61_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed620_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed621_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed622_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed623_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed624_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed625_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed626_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed627_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed628_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed629_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed62_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed630_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed631_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed632_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed633_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed634_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed635_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed636_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed637_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed638_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed639_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed63_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed640_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed641_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed642_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed643_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed644_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed645_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed646_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed647_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed648_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed649_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed64_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed650_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed651_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed652_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed653_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed654_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed655_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed656_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed657_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed658_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed659_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed65_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed660_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed661_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed662_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed663_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed664_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed665_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed666_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed667_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed668_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed669_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed66_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed670_optimalForest.sif	249	3	246	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed671_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed672_optimalForest.sif	249	3	246	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed673_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed674_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed675_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed676_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed677_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed678_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed679_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed67_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed680_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed681_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed682_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed683_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed684_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed685_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed686_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed687_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed688_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed689_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed68_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed690_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed691_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed692_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed693_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed694_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed695_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed696_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed697_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed698_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed699_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed69_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed6_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed700_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed701_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed702_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed703_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed704_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed705_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed706_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed707_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed708_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed709_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed70_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed710_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed711_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed712_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed713_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed714_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed715_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed716_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed717_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed718_optimalForest.sif	249	3	246	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed719_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed71_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed720_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed721_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed722_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed723_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed724_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed725_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed726_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed727_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed728_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed729_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed72_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed730_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed731_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed732_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed733_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed734_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed735_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed736_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed737_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed738_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed739_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed73_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed740_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed741_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed742_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed743_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed744_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed745_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed746_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed747_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed748_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed749_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed74_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed750_optimalForest.sif	249	3	246	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed751_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed752_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed753_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed754_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed755_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed756_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed757_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed758_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed759_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed75_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed760_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed761_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed762_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed763_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed764_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed765_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed766_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed767_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed768_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed769_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed76_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed770_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed771_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed772_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed773_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed774_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed775_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed776_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed777_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed778_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed779_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed77_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed780_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed781_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed782_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed783_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed784_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed785_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed786_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed787_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed788_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed789_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed78_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed790_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed791_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed792_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed793_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed794_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed795_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed796_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed797_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed798_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed799_optimalForest.sif	249	3	246	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed79_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed7_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed800_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed801_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed802_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed803_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed804_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed805_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed806_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed807_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed808_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed809_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed80_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed810_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed811_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed812_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed813_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed814_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed815_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed816_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed817_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed818_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed819_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed81_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed820_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed821_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed822_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed823_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed824_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed825_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed826_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed827_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed828_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed829_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed82_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed830_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed831_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed832_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed833_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed834_optimalForest.sif	247	3	244	1596	0	0.000000
