Protein	NodeType	ReferencePathway	SigPeptide1	SigPeptide2	SigPeptide3	SigPeptide4	SigPeptide5	SigPeptide6	SigPeptide7	SigPeptide8	SigPeptide9	SigPeptide10	SigPeptide11	InsigPeptide1	InsigPeptide2	InsigPeptide3	InsigPeptide4	InsigPeptide5	InsigPeptide6	InsigPeptide7	InsigPeptide8	InsigPeptide9	InsigPeptide10	InsigPeptide11	InsigPeptide12	InsigPeptide13	InsigPeptide14	InsigPeptide15	InsigPeptide16	InsigPeptide17	InsigPeptide18	InsigPeptide19	InsigPeptide20	ActivitySummaryT05	ActivitySummaryT10	ActivitySummaryT15	ActivitySummaryT20	ActivitySummaryT25	ActivitySummaryT30	ActivitySummaryT35	ActivitySummaryT40	ActivitySummaryT45	ActivitySummaryT50	ActivitySummaryT55	ActivitySummaryT60	FirstActive	HeatMapBg1	HeatMapBg2	HeatMapBg3	HeatMapBg4	HeatMapBg5	HeatMapBg6	HeatMapBg7	HeatMapBg8	HeatMapBg9	HeatMapBg10	HeatMapBg11
YNL097C	Excluded	false												0, -0.0286459056146, -0.0286459056146, 0.00158609235403, -0.0371178723571, -0.0371178723571, 0.00489684321485, -0.0483972859755, -0.0105993688918, -0.0105993688918, 0.0147837526271, 0.0865120465743, -0.084670323987, 0.0316774964508																																Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL098C	Excluded	false												0, -0.118445006177, 0.0326651122818, 0.0389979787975, 0.0342157153379, 0.0597705810903, 0.0172092900322, 0.0663992289114, -0.00413201942528, -0.00222346286915, -0.002975017105, 0.0284277045727, 0.127897364486, 0.0923427689954	0, -0.0224050079894, 0.0277202583559, 0.00733904600816, -0.0672433571962, 0.0810668804919, 0.0146409468818, 0.00317044288013, 0.000865357443253, -0.0812321506749, -0.0812321506749, -0.0812321506749, -0.039681057492, -0.039681057492																															Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL101W	SigPrize	false	0, -0.0473384162366, -0.136791008377, 0.371503105204, 0.472383789695, 0.852078762602, 0.754203395676, 1.05276365721, 1.0047530554, 1.0047530554, 1.1458730616, 1.26315462541, 1.14313215556, 1.14313215556	0, 0.0271540515037, -0.119980638446, -0.169906967867, -0.247337031017, -0.426431575961, -0.488795120964, -0.725517664287, -0.768051557858, -0.965981541609, -1.09443344403, -1.16514318733, -1.50573801216, -1.50573801216										0, 0.0536674490388, -0.0563411759565, -0.0190241873213, -0.114894245975, -0.130365444187, -0.147985177435, -0.17569649041, -0.132071915641, -0.139871485877, -0.131297433066, -0.10206260158, -0.238782820047, -0.0026570040693	0, 0.120219211625, 0.0265876223481, 0.159500022023, 0.111031312389, 0.285343030159, 0.0416635317294, 0.00489684321485, -0.00229571068904, -0.369464058122, -0.111196366143, -0.117771723949, -0.388827619956, -0.178208163792																			0	1	1		-1		-1	-1			-1	0	T10	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL102W	SigPrize	false	0, -0.0612098706161, -0.0471446228263, 0.00863030514344, -0.170182906232, -0.222363567724, -0.546645729146, -0.620401216363, -0.820565385928, -0.90079907053, -0.901553491337, -0.823447435832, -0.823447435832, -0.823447435832	0, -0.117380425189, -0.16591987378, -0.344062052479, -0.185080490694, 0.303225477672, 0.291839273257, 0.142086629618, -0.112599508279, -0.0475322356821, 0.00705194251649, -0.127037317312, -0.127037317312, 0.638398262236										0, 0.0551956542421, 0.0182068566533, -0.00108242724164, -0.0423082286191, 0.039699917721, 0.0882773096805, -0.0456845558449, -0.0316069128799, -0.051907549135, -0.0246486223085, 0.0507454635814, -0.0366146599902, 0.0367494764279	0, -0.000634925511849, 0.174150712212, 0.120219211625, 0.00834345852933, -0.0138730806222, -0.0286164733702, 0.104739216216, 0.16568687703, 0.215492229991, 0.148478615932, 0.209515751093, 0.104202449382, 0.154712813782	0, -0.112817897538, -0.0489792495089, 0.14951952149, -0.0157679500101, 0.0378741656611, 0.187894404791, 0.069427210456, -0.0186441576233, 0.124063396027, -0.35295263829, 0.038155201026, 0.000288510158124, -0.165806580961	0, -0.0541076810137, -0.0541076810137, -0.0801794170813, 0.0458622979087, -0.0779848791696, -0.0928939780168, -0.0253825866922, 0.035764653601, -0.128534812941, -0.0556962552744, 0.0665370023958, -0.0791731728111, -0.0489643244342	0, 0.0945063386815, -0.132150967857, -0.0867371678448, 0.00977712161153, 0.0803847874146, -0.0035678648803, 0.15937084666, 0.15937084666, 0.0102069428693, 0.0122110839509, -0.109825723201, -0.219841108361, 0.112633416985																0	0	0	0	-1	-1	-1	-1	-1	0	0	1	T25	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL103W	Excluded	false	0, -0.133669611008, -0.379582500319, -0.492078535043, -0.447977128682, -0.54725698256, -0.90541259054, -0.67726422202, -0.964094616258, -1.17990683581, -1.43019784831, -1.43019784831, -1.43019784831, -0.822094960966											0, 0.0478175480214, 0.0337929888493, 0.0511632525821, 0.0427843980892, 0.0374525099396, 0.03365205249, 0.0285691521968, 0.048375704539, 0.0344974641994, 0.0492125346326, 0.0119249484797, 0.077106244106, 0.0277202583559																				0	0	0	0	0	0	0	0	0	0	0	0	Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL104C	Excluded	false	0, -0.587771274995, 0.132247798298, -0.0289549804382, 0.0564448010197, -0.651472952002, -0.0540927027897, -0.100252046418, -0.524624531489, -0.34716018845, -0.34716018845, -0.0248981283056, -0.122114431744, -0.04267968387																															0	0	0	0	0	0	0	0	0	0	0	0	Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL106C	Excluded	false	0, -0.151025598031, -0.12398409326, 0.0295588974491, -0.0451188047535, 0.0122110839509, -0.145844727349, -0.0414319732335, -0.154473819406, -0.544308493815, -0.218715833212, -0.546793249364, -0.751999594333, -0.76643093828											0, 2.8234436722, -0.167247681196, 0.138028044767, 0.000721167243654, 0.136847604193, 0.136847604193, 0.0646069752974, -0.000360718851958, -0.0450890345251, -0.0450890345251, -0.0743347179337, -0.112708698777, -0.227371086435																																Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL112W	Excluded	false												0, -0.0796914534226, -0.0379174529325, -0.0025847381546, 0.0149265442381, 0.0270124650626, -0.0288225116916, -0.0196967928842, -0.0290285794425, 0.0187765851792, -0.0131740651749, -0.0226101610651, -0.0149659707469, -0.0291905104694																																Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL113W	Excluded	false												0, 0.10043947928, 0.0535284409893, 0.0843364457233, 0.0554733358984, 0.0533894195446, 0.0124971626829, 0.134615244425, 0.179893170534, 0.0122110839509, 0.11543282612, 0.18599337007, 0.0368901105403, 0.00389002743337	0, -0.0726041212653, -0.0427391255865, -0.0688767340104, -0.0676212892245, -0.0114570905413, -0.0646911301535, -0.00432011997497, 0.0278617753545, -0.0812321506749, -0.0728620610315, -0.0354017518001, -0.101226678381, -0.033082317773																															Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL115C	Excluded	false	0, -0.256373015779, -0.256373015779, -0.256373015779, -0.455494830629, -0.455494830629, -0.562090498399, -0.686220130585, -0.635270700655, -0.647128504047, -0.89351766953, -1.52267497133, -0.938403502568, -0.826309673402	0, -0.00894351938042, -0.188101567589, -0.188101567589, -0.0653400852373, -0.0187172324834, 0.123268887494, 0.168000124518, 0.168000124518, 0.437121184384, 0.512580878674, 0.576086724179, 0.47664090867, 0.727615550941	0, -0.111773048282, -0.139823799522, -0.139823799522, -0.139823799522, -0.0949110122398, 0.206518201665, 0.402613042987, -0.103177919811, -0.192101078389, 0.63960263126, 0.701327257413, -0.0954349785696, -0.0954349785696	0, -0.135998135803, -0.242618258441, -0.145589363319, -0.237846817286, -0.270312374043, -0.423855213062, -0.368532469702, -0.298175958988, -0.53602188263, -0.406598418874, -0.477281326063, -0.259081072138, -0.19854331431																																								Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL116W	Excluded	false												0, -0.139108693275, -0.176625626115, 0.0139267060429, -0.00342324539694, -0.144121896679, -0.0675608134465, 0.0810668804919, 0.0401209172009, -0.00285936789025, -0.16731248356, -0.0855732470668, 0.0695646950934, 0.0447438212244																																Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL118C	Excluded	false	0, 0.132905812012, 0.144568517665, -0.0602017242274, -0.0719518911632, 0.194465331638, 0.0738202332917, -0.908036189515, 0.262673686982, 0.262673686982, 0.552770524439, 0.552770524439, 0.552770524439, 0.813935070481	0, 0.154064673675, 0.179511050272, 0.179511050272, 0.342213373458, 0.273694910037, 0.529571107574, 0.529571107574, 0.529571107574, 0.424169648803, 0.27536469615, 0.448055167717, 0.896000530743, 0.483983410301	0, -0.141000523272, -0.402225715498, -0.0216579112511, -0.0918942053024, 0.0380146901867, -0.0453867644573, -0.0453867644573, -0.248793390257, -0.215512768344, -0.039310373406, -0.108720811918, -0.203236142096, -0.168544281855									0, 0.00331438850668, 0.0109230271848, -0.000692659871298, 0.000576962631521, 0.0030264828899, 0.0230423926659, 0.02062665059, 0.0229004021101, -0.0126645798436, -0.0196236683922, 0.0159256899903, 0.0207688650946, 0.0144981269994	0, -0.196095180147, 0.0100636833447, 0.0497701518164, 0.0654344459486, -0.248587697453, -0.138663917103, 0.0489336451979, -0.116723282101, -0.199238812495, 0.0985543072207, -0.100777956485, 0.148738912738, 0.0439043942956																															Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL121C	Excluded	false	0, 0.152767519262, 0.263395034517, 0.356481902257, 0.339593500965, 0.467905469061, 0.140909506542, 0.388244653392, 0.6386762828, 0.322620422362, 0.238909116698, 0.238909116698, 0.312200462638, 0.575893164772																																											Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL124W	Excluded	false												0, -0.118617291649, -0.121784742851, -0.0842573103, -0.00585477886179, -0.0783047081104, -0.0843643765697, -0.0774367658882, -0.154778942668, -0.098289311366, 0.0036022366802, 0.046840254203, -0.102837036641, -0.14219412883																																Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL126W	Excluded	false												0, 0.035764653601, -0.0127082429655, 0.00676478187842, -0.0283074710501, 0.0288520058475, -0.0541076810137, -0.0190241873213, 0.120617361218, 0.0129261744443, -0.0330380336653, 0.0930192331335, -0.0609540055731, -0.118147470633	0, 0.0408223101073, -0.0475620563696, 0.0532503847023, -0.049143435523, 0.147827668377, 0.0538064436958, -0.0300740907072, -0.00552164813149, 0.107018249882, 0.0364681670693, 0.0561673063004, 0.0492125346326, -0.0505920670876																															Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL127W	Excluded	false												0, 0.206643223983, 0.145481822266, 0.149779630576, 0.147046143417, 0.214124805353, 0.130271954519, 0.29054236266, 0.176195094863, 0.30999103926, 0.264116021559, 0.109962253399, 0.372617844126, 0.406101238212	0, 0.0743684217816, 0.0479571073967, 0.0389979787975, 0.0554733358984, -0.00200674111524, -0.0384063037512, -0.0429026029363, 0.136453909269, -0.0853283307206, 0.0174943794593, -0.0298531449098, 0.18205660901, 0.148999162588	0, -0.0442259650178, 0.0409625477785, -0.134888845742, 0.013497991749, 0.0371713376446, -0.0645704265242, -0.0276602521463, -0.0363631196117, 0.140647793155, -0.141191433812, 0.0946414541151, 0.0521376233352, -0.0426053851682																														Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL128W	Excluded	false	0, 0.0199153677077, -0.0815221687763, -0.0233430888602, -0.110666645174, -0.167976875675, -0.292669584049, -0.355405339397, -0.374673393919, -0.512122673595, -0.559770659001, -0.583570971312, -0.632874996349, -0.557284700172																																											Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL132W	Excluded	false												0, 0.0661236424653, 0.0224743465749, 0.0278617753545, 0.134483821511, 0.247076831931, 0.0641930619275, 0.0641930619275, 0.0751903141552, 0.0183493098789, 0.329525485197, 0.329525485197, 0.125651101662, 0.125651101662																																Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL136W	Excluded	false												0, 0.230817841861, 0.250840333562, 0.105543992199, 0.221815227874, 0.0284277045727, 0.0539454249628, 0.0878701329411, 0.102725310011, -0.0662158826787, -0.19993464613, 0.154712813782, -0.05587620414, 0.133826527299	0, 0.0, 0.0295588974491, -0.115722496426, -0.018468793059, -0.0407194799123, -0.0164244466196, 0.122738971955, -0.0289991393902, -0.105349065529, -0.105349065529, 0.0746424379345, 0.0746424379345, 0.0764222754586																															Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
YNL149C	Excluded	false												0, 0.0, 0.0, 0.128161400914, 0.128161400914, -0.0276749584428, -0.300324002575, 0.0427843980892, -0.0565212052868, 0.00129784159565, 0.1753010339, -0.302866729794, -0.0987218109532, -0.0904956864394																																Not active	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
