etype=CatSet(acetylation|cxcx|cxorf|deacetylation|demethylation|deubiquitination|downstr_source|glycosylation|incomplex|kinasesubstrate|literature|literaturephos|metapath|methylation|modification|neddrub1ylation|phosdephos|phosphatasesubstrate|ppi|prenylation|proteolyticprocessing|rbp_protein|sumoylation|ubiquitination|dna_bind|rna_bind|translate)	geneA	geneB	dir	sign	source	pmid
rbp_protein	YBR222C	YDR371W	1	0	tsvetanova
rbp_protein	YPR129W	YPL254W	1	0	tsvetanova
rbp_protein	YNL251C	YLR158C	1	0	hogan
rbp_protein	YIR034C	YPL140C	1	0	tsvetanova
rbp_protein	YER165W	YPR020W	1	0	hogan
rbp_protein	YER165W	YER145C	1	0	hogan
rbp_protein	YER165W	YMR293C	1	0	hogan
rbp_protein	YNL255C	YLR108C	1	0	tsvetanova
rbp_protein	YPL178W	YDL130W	1	0	hogan
rbp_protein	YPR129W	YCL052C	1	0	tsvetanova
rbp_protein	YNL016W	YDR320C	1	0	hogan
rbp_protein	YNL016W	YDR205W	1	0	hogan
rbp_protein	YGR159C	YKL052C	1	0	hogan
rbp_protein	YER165W	YOR189W	1	0	hogan
rbp_protein	YNL016W	YKL018CA	1	0	hogan
rbp_protein	YNL016W	YDR249C	1	0	hogan
rbp_protein	YIR034C	YGR044C	1	0	tsvetanova
rbp_protein	YOR094W	YPL053C	1	0	tsvetanova
rbp_protein	YER165W	YIL050W	1	0	hogan
rbp_protein	YJL080C	YJL154C	1	0	hogan
rbp_protein	YER072W	YIL176C	1	0	tsvetanova
rbp_protein	YLR175W	YGL088W	1	0	hogan
rbp_protein	YOR094W	YIL143C	1	0	tsvetanova
rbp_protein	YOR094W	YJR041C	1	0	tsvetanova
rbp_protein	YDR432W	YPL013C	1	0	hogan
rbp_protein	YIR034C	YCR075C	1	0	tsvetanova
rbp_protein	YBR222C	YNL112W	1	0	tsvetanova
rbp_protein	YOR198C	YDR310C	1	0	hogan
rbp_protein	YER151C	YDR198C	1	0	tsvetanova
rbp_protein	YCL011C	YDR410C	1	0	hogan
rbp_protein	YER072W	YGR125W	1	0	tsvetanova
rbp_protein	YER151C	YHR079C	1	0	tsvetanova
rbp_protein	YER151C	YGL111W	1	0	tsvetanova
rbp_protein	YDR432W	YOR198C	1	0	hogan
rbp_protein	YOR198C	YLR410W	1	0	hogan
rbp_protein	YPL184C	YOL030W	1	0	hogan
rbp_protein	YOR236W	YKL068W	1	0	scherrer
rbp_protein	YNL016W	YJL080C	1	0	hogan
rbp_protein	YPR129W	YFL004W	1	0	tsvetanova
rbp_protein	YPR129W	YBR145W	1	0	tsvetanova
rbp_protein	YER165W	YOR125C	1	0	hogan
rbp_protein	YIR034C	YGL059W	1	0	tsvetanova
rbp_protein	YPR129W	YDR313C	1	0	tsvetanova
rbp_protein	YJL080C	YMR078C	1	0	hogan
rbp_protein	YER165W	YEL048C	1	0	hogan
rbp_protein	YIL062C	YOR122C	1	0	tsvetanova
rbp_protein	YBL032W	YKL032C	1	0	hogan
rbp_protein	YNL016W	YDR399W	1	0	hogan
rbp_protein	YHR209W	YDR334W	1	0	tsvetanova
rbp_protein	YBR072W	YDR371W	1	0	tsvetanova
rbp_protein	YNL016W	YEL045C	1	0	hogan
rbp_protein	YOR027W	YNL172W	1	0	scherrer
rbp_protein	YBR222C	YLR419W	1	0	tsvetanova
rbp_protein	YIR034C	YDR043C	1	0	tsvetanova
rbp_protein	YPR129W	YHR028C	1	0	tsvetanova
rbp_protein	YBL032W	YOR349W	1	0	hogan
rbp_protein	YNL016W	YER023W	1	0	hogan
rbp_protein	YNL251C	YPL268W	1	0	hogan
rbp_protein	YBL032W	YBR238C	1	0	hogan
rbp_protein	YJL080C	YCL002C	1	0	hogan
rbp_protein	YNL016W	YPL176C	1	0	hogan
rbp_protein	YER151C	YDR504C	1	0	tsvetanova
rbp_protein	YLL032C	YNL078W	1	0	hogan
rbp_protein	YGL178W	YOR058C	1	0	hogan
rbp_protein	YNL251C	YOR315W	1	0	hogan
rbp_protein	YOR362C	YMR119WA	1	0	scherrer
rbp_protein	YJL080C	YDL145C	1	0	hogan
rbp_protein	YBR072W	YGL163C	1	0	tsvetanova
rbp_protein	YPR129W	YBR104W	1	0	tsvetanova
rbp_protein	YPR129W	YPL147W	1	0	tsvetanova
rbp_protein	YER165W	YNR037C	1	0	hogan
rbp_protein	YHR209W	YNL041C	1	0	tsvetanova
rbp_protein	YOR198C	YJL033W	1	0	hogan
rbp_protein	YER165W	YDR357C	1	0	hogan
rbp_protein	YPR129W	YOR167C	1	0	tsvetanova
rbp_protein	YIR034C	YJL082W	1	0	tsvetanova
rbp_protein	YPR129W	YOL004W	1	0	tsvetanova
rbp_protein	YJL080C	YKR029C	1	0	hogan
rbp_protein	YOR198C	YFR024CA	1	0	hogan
rbp_protein	YPR129W	YBL034C	1	0	tsvetanova
rbp_protein	YIR034C	YJL079C	1	0	tsvetanova
rbp_protein	YPR129W	YOR354C	1	0	tsvetanova
rbp_protein	YER165W	YER152C	1	0	hogan
rbp_protein	YER165W	YFR011C	1	0	hogan
rbp_protein	YOR198C	YBR159W	1	0	hogan
rbp_protein	YBR222C	YDL134C	1	0	tsvetanova
rbp_protein	YNL255C	YJR090C	1	0	tsvetanova
rbp_protein	YDR432W	YHL009C	1	0	hogan
rbp_protein	YLR244C	Q0075	1	0	scherrer
rbp_protein	YOR198C	YMR109W	1	0	hogan
rbp_protein	YHR209W	YKL151C	1	0	tsvetanova
rbp_protein	YGR159C	YGR203W	1	0	hogan
rbp_protein	YNL016W	YLL061W	1	0	hogan
rbp_protein	YPR129W	YNL201C	1	0	tsvetanova
rbp_protein	YNL016W	YMR136W	1	0	hogan
rbp_protein	YNL016W	YPL224C	1	0	hogan
rbp_protein	YNL016W	YEL051W	1	0	hogan
rbp_protein	YNL016W	YDR347W	1	0	hogan
rbp_protein	YNL251C	YOR158W	1	0	hogan
rbp_protein	YBR222C	YBL029CA	1	0	tsvetanova
rbp_protein	YPL184C	YPL190C	1	0	hogan
rbp_protein	YDR432W	YDR139C	1	0	hogan
rbp_protein	YNL251C	YNL130C	1	0	hogan
rbp_protein	YJL080C	YMR058W	1	0	hogan
rbp_protein	YNL004W	YLL050C	1	0	hogan
rbp_protein	YIR034C	YDR132C	1	0	tsvetanova
rbp_protein	YBR072W	YPR085C	1	0	tsvetanova
rbp_protein	YOR198C	YHL039W	1	0	hogan
rbp_protein	YJL080C	YBR230C	1	0	hogan
rbp_protein	YDR432W	YNL200C	1	0	hogan
rbp_protein	YDL078C	YLR044C	1	0	scherrer
rbp_protein	YOR094W	YBR044C	1	0	tsvetanova
rbp_protein	YBL032W	YGL032C	1	0	hogan
rbp_protein	YPR129W	YKL108W	1	0	tsvetanova
rbp_protein	YDR538W	YJL102W	1	0	tsvetanova
rbp_protein	YOR141C	YGR004W	1	0	tsvetanova
rbp_protein	YER151C	YJR135C	1	0	tsvetanova
rbp_protein	YHR209W	YER111C	1	0	tsvetanova
rbp_protein	YDR432W	YDR397C	1	0	hogan
rbp_protein	YBR072W	YKL010C	1	0	tsvetanova
rbp_protein	YIR034C	YER007CA	1	0	tsvetanova
rbp_protein	YNL016W	YPR069C	1	0	hogan
rbp_protein	YDR432W	YDR246W	1	0	hogan
rbp_protein	YOR094W	YGR222W	1	0	tsvetanova
rbp_protein	YOR094W	YCL051W	1	0	tsvetanova
rbp_protein	YBL032W	YNL238W	1	0	hogan
rbp_protein	YPR129W	YEL057C	1	0	tsvetanova
rbp_protein	YPR129W	YIR031C	1	0	tsvetanova
rbp_protein	YER165W	TFGAAD	1	0	hogan
rbp_protein	YBR222C	YBR184W	1	0	tsvetanova
rbp_protein	YBR072W	YLR452C	1	0	tsvetanova
rbp_protein	YPL184C	YOR140W	1	0	hogan
rbp_protein	YBL032W	YGL219C	1	0	hogan
rbp_protein	YER165W	YOL120C	1	0	hogan
rbp_protein	YNL251C	YHR102W	1	0	hogan
rbp_protein	YNL016W	YDR460W	1	0	hogan
rbp_protein	YGL014W	YBL039C	1	0	hogan
rbp_protein	YNL016W	YDL046W	1	0	hogan
rbp_protein	YBR072W	YLR015W	1	0	tsvetanova
rbp_protein	YPR129W	YIR029W	1	0	tsvetanova
rbp_protein	YPR042C	YGR138C	1	0	hogan
rbp_protein	YDR432W	YCL067C	1	0	hogan
rbp_protein	YBR072W	YKL092C	1	0	tsvetanova
rbp_protein	YDR432W	YMR256C	1	0	hogan
rbp_protein	YIR034C	YNL152W	1	0	tsvetanova
rbp_protein	YBR072W	YDR395W	1	0	tsvetanova
rbp_protein	YBL032W	YDL211C	1	0	hogan
rbp_protein	YPR129W	YGR231C	1	0	tsvetanova
rbp_protein	YLR197W	YLL066C	1	0	hogan
rbp_protein	YER165W	YLR351C	1	0	hogan
rbp_protein	YPR129W	YOR293W	1	0	tsvetanova
rbp_protein	YOR198C	YGR124W	1	0	hogan
rbp_protein	YGL122C	YEL006W	1	0	hogan
rbp_protein	YER165W	YAR033W	1	0	hogan
rbp_protein	YBR222C	YDL211C	1	0	tsvetanova
rbp_protein	YPR129W	YPL115C	1	0	tsvetanova
rbp_protein	YER165W	YHR098C	1	0	hogan
rbp_protein	YER165W	YLR390W	1	0	hogan
rbp_protein	YML117W	YLR157C	1	0	hogan
rbp_protein	YGL122C	YDR085C	1	0	hogan
rbp_protein	YNL016W	YNL015W	1	0	hogan
rbp_protein	YBR222C	YCR020CA	1	0	tsvetanova
rbp_protein	YER072W	YDR135C	1	0	tsvetanova
rbp_protein	YBL032W	YBR203W	1	0	hogan
rbp_protein	YLL013C	YJR122W	1	0	hogan
rbp_protein	YNL016W	YDL247WA	1	0	hogan
rbp_protein	YOR198C	YPR088C	1	0	hogan
rbp_protein	YBR222C	YPR155C	1	0	tsvetanova
rbp_protein	YPR129W	YLR107W	1	0	tsvetanova
rbp_protein	YER151C	YHR191C	1	0	tsvetanova
rbp_protein	YJL080C	YJR075W	1	0	hogan
rbp_protein	YIR034C	YMR280C	1	0	tsvetanova
rbp_protein	YNL016W	YNL259C	1	0	hogan
rbp_protein	YOR359W	YER018C	1	0	hogan
rbp_protein	YBL051C	YHR130C	1	0	hogan
rbp_protein	YDR432W	YOR304CA	1	0	hogan
rbp_protein	YCL011C	YAL013W	1	0	hogan
rbp_protein	YOR094W	YNR011C	1	0	tsvetanova
rbp_protein	YER165W	YIL124W	1	0	hogan
rbp_protein	YJL080C	YPL010W	1	0	hogan
rbp_protein	YHR209W	YGR231C	1	0	tsvetanova
rbp_protein	YDR432W	YIR001C	1	0	hogan
rbp_protein	YIL062C	YBR097W	1	0	tsvetanova
rbp_protein	YIR034C	YOR359W	1	0	tsvetanova
rbp_protein	YER072W	YBL089W	1	0	tsvetanova
rbp_protein	YIR034C	YOL093W	1	0	tsvetanova
rbp_protein	YDR432W	YPR132W	1	0	hogan
rbp_protein	YPL178W	YGL178W	1	0	hogan
rbp_protein	YER165W	YDR476C	1	0	hogan
rbp_protein	YPL178W	YNL050C	1	0	hogan
rbp_protein	YPR129W	YHR188C	1	0	tsvetanova
rbp_protein	YIR034C	YER114C	1	0	tsvetanova
rbp_protein	YER072W	YDR093W	1	0	tsvetanova
rbp_protein	YNL016W	YDL168W	1	0	hogan
rbp_protein	YOR094W	YIL129C	1	0	tsvetanova
rbp_protein	YPR042C	YGR086C	1	0	hogan
rbp_protein	YNL251C	YHL048W	1	0	hogan
rbp_protein	YDR432W	YKR085C	1	0	hogan
rbp_protein	YOR141C	YBR081C	1	0	tsvetanova
rbp_protein	YPL190C	SNR66	1	0	hogan
rbp_protein	YER165W	YOR188W	1	0	hogan
rbp_protein	YER072W	YGR227W	1	0	tsvetanova
rbp_protein	YNL016W	YGL142C	1	0	hogan
rbp_protein	YER151C	YJL106W	1	0	tsvetanova
rbp_protein	YOR094W	YDR160W	1	0	tsvetanova
rbp_protein	YER151C	YNL335W	1	0	tsvetanova
rbp_protein	YGL122C	YBR066C	1	0	hogan
rbp_protein	YGR192C	YER118C	1	0	hogan
rbp_protein	YBL032W	YHR186C	1	0	hogan
rbp_protein	YJL080C	YLR452C	1	0	hogan
rbp_protein	YOR198C	YGL092W	1	0	hogan
rbp_protein	YER165W	YJL151C	1	0	hogan
rbp_protein	YOR094W	YNL005C	1	0	tsvetanova
rbp_protein	YIR034C	YDL127W	1	0	tsvetanova
rbp_protein	YER165W	YDR022C	1	0	hogan
rbp_protein	YNL251C	YFL045C	1	0	hogan
rbp_protein	YNL255C	YLR241W	1	0	tsvetanova
rbp_protein	YPL184C	YNL216W	1	0	hogan
rbp_protein	YOR094W	YLL003W	1	0	tsvetanova
rbp_protein	YER151C	YLL055W	1	0	tsvetanova
rbp_protein	YPL178W	YFL034CA	1	0	hogan
rbp_protein	YER151C	YDR384C	1	0	tsvetanova
rbp_protein	YIR034C	YKL006CA	1	0	tsvetanova
rbp_protein	YIL062C	YBL007C	1	0	tsvetanova
rbp_protein	YER165W	YMR273C	1	0	hogan
rbp_protein	YJL080C	YDL103C	1	0	hogan
rbp_protein	YPR129W	YDR177W	1	0	tsvetanova
rbp_protein	YPR042C	YOR267C	1	0	hogan
rbp_protein	YNL016W	YGR108W	1	0	hogan
rbp_protein	YNL255C	YBR069C	1	0	tsvetanova
rbp_protein	YNL251C	YOL155C	1	0	hogan
rbp_protein	YBL078C	YPL198W	1	0	hogan
rbp_protein	YER151C	YPL089C	1	0	tsvetanova
rbp_protein	YPL184C	YPL154C	1	0	hogan
rbp_protein	YGR159C	YER131W	1	0	hogan
rbp_protein	YPR129W	YOL016C	1	0	tsvetanova
rbp_protein	YNL251C	YML079W	1	0	hogan
rbp_protein	YNL251C	YFL001W	1	0	hogan
rbp_protein	YIR034C	YJL062W	1	0	tsvetanova
rbp_protein	YNL255C	YPL207W	1	0	tsvetanova
rbp_protein	YIR034C	YNL290W	1	0	tsvetanova
rbp_protein	YER165W	YMR225C	1	0	hogan
rbp_protein	YNL016W	YDR168W	1	0	hogan
rbp_protein	YHR209W	YLR256W	1	0	tsvetanova
rbp_protein	YPR129W	YKL011C	1	0	tsvetanova
